Ligand	1_Energy	Mass
ZINC05868957	-6,6	206,163
ZINC71790405	-6,6	222,163
ZINC71260049	-6,6	237,221
ZINC58214961	-6,6	349,736
ZINC76218528	-6,6	216,177
ZINC72472934	-6,6	319,257
ZINC71203111	-6,6	228,186
ZINC70005082	-6,6	262,248
ZINC85189760	-6,6	177,142
ZINC86474859	-6,6	205,179
ZINC05290405	-6,6	306,237
ZINC86895611	-6,6	179,134
ZINC73448016	-6,6	276,232
ZINC79287289	-6,6	226,114
ZINC91452566	-6,6	306,238
ZINC78381242	-6,6	300,213
ZINC94207571	-6,6	325,065
ZINC91744948	-6,6	270,219
ZINC81514142	-6,6	220,162
ZINC92419339	-6,6	237,22
ZINC85139271	-6,6	227,246
ZINC93475081	-6,6	342,129
ZINC92533738	-6,6	272,653
ZINC08713867	-6,6	409,273
ZINC94483187	-6,6	239,257
ZINC80612265	-6,6	327,279
ZINC85580127	-6,6	346,328
ZINC30714673	-6,6	176,178
ZINC32629335	-6,6	267,223
ZINC37468749	-6,6	197,173
ZINC22375805	-6,6	325,711
ZINC70882322	-6,6	290,665
ZINC48393012	-6,6	266,149
ZINC49447699	-6,6	205,152
ZINC00082245	-6,6	314,257
ZINC51651059	-6,6	316,659
ZINC04324664	-6,6	374,293
ZINC65552502	-6,6	291,288
ZINC72147420	-6,6	273,254
ZINC76684059	-6,6	207,148
ZINC72245500	-6,6	320,666
ZINC75398761	-6,6	294,205
ZINC82048817	-6,6	205,998
ZINC83295020	-6,6	248,012
ZINC87157410	-6,6	275,025
ZINC17001716	-6,6	161,092
ZINC86536179	-6,6	188,165
ZINC94483188	-6,6	239,257
ZINC92464288	-6,6	222,16
ZINC00248288	-6,6	181,133
ZINC15867801	-6,6	263,236
ZINC94201131	-6,6	281,1
ZINC93755388	-6,6	258,216
ZINC94425297	-6,6	237,197
ZINC93337744	-6,6	247,193
ZINC93551603	-6,6	254,23
ZINC91954086	-6,6	314,302
ZINC93915100	-6,6	265,207
ZINC94887159	-6,6	255,192
ZINC95024286	-6,6	278,141
ZINC93293899	-6,6	293,306
ZINC93170043	-6,6	262,207
ZINC90062805	-6,6	339,29
ZINC48922264	-6,6	241,208
ZINC03954026	-6,6	235,161
ZINC21010835	-6,6	239,237
ZINC35250941	-6,6	347,128
ZINC32506040	-6,6	356,342
ZINC37979101	-6,6	288,672
ZINC73905524	-6,6	228,189
ZINC68777301	-6,6	327,279
ZINC86706916	-6,6	256,061
ZINC86203492	-6,6	173,15
ZINC57012139	-6,6	315,247
ZINC12418637	-6,6	401,274
ZINC77441910	-6,6	256,244
ZINC86302986	-6,6	187,18
ZINC79558672	-6,6	285,307
ZINC86366239	-6,6	272,034
ZINC89650814	-6,6	264,247
ZINC87375498	-6,6	206,227
ZINC91292882	-6,6	349,504
ZINC91014412	-6,6	247,169
ZINC95215510	-6,6	288,883
ZINC85391921	-6,6	306,237
ZINC91761567	-6,6	280,243
ZINC91339309	-6,6	274,238
ZINC93551604	-6,6	254,23
ZINC93779001	-6,6	256,245
ZINC93030452	-6,6	250,216
ZINC92351413	-6,6	297,209
ZINC91554867	-6,6	312,288
ZINC91612460	-6,6	269,214
ZINC35295123	-6,6	206,227
ZINC94419130	-6,6	290,262
ZINC93170044	-6,6	262,207
ZINC00151391	-6,6	260,252
ZINC15768582	-6,6	313,744
ZINC01226168	-6,6	285,241
ZINC48689057	-6,6	286,27
ZINC05756355	-6,6	221,172
ZINC57573077	-6,6	289,232
ZINC78467331	-6,6	299,066
ZINC77365232	-6,6	224,155
ZINC79115327	-6,6	273,187
ZINC79014606	-6,6	289,251
ZINC78477725	-6,6	272,266
ZINC85894137	-6,6	203,156
ZINC73744170	-6,6	279,214
ZINC72054192	-6,6	313,273
ZINC85189763	-6,6	178,173
ZINC90016387	-6,6	280,307
ZINC84057626	-6,6	225,207
ZINC87169285	-6,6	292,21
ZINC85633125	-6,6	227,587
ZINC72047572	-6,6	336,113
ZINC91292883	-6,6	349,504
ZINC75780945	-6,6	301,218
ZINC85326779	-6,6	256,264
ZINC92553254	-6,6	273,637
ZINC92210724	-6,6	300,278
ZINC89792829	-6,6	296,201
ZINC93052000	-6,6	270,23
ZINC93092391	-6,6	224,175
ZINC93697855	-6,6	243,222
ZINC94552405	-6,6	254,227
ZINC94419131	-6,6	290,262
ZINC03677065	-6,6	192,581
ZINC93298126	-6,6	310,228
ZINC95446291	-6,6	235,222
ZINC36102113	-6,6	254,181
ZINC12542466	-6,6	342,085
ZINC34825388	-6,6	254,21
ZINC37095439	-6,6	214,183
ZINC02494416	-6,6	267,061
ZINC87289957	-6,6	192,153
ZINC15967931	-6,6	341,283
ZINC87074487	-6,6	204,232
ZINC63958484	-6,6	322,283
ZINC71105434	-6,6	317,256
ZINC91368925	-6,6	294,337
ZINC92351414	-6,6	297,209
ZINC40937844	-6,6	334,312
ZINC55211783	-6,6	321,654
ZINC72241737	-6,6	311,208
ZINC63845760	-6,6	324,297
ZINC74167735	-6,6	252,211
ZINC78615840	-6,6	268,182
ZINC77958530	-6,6	227,267
ZINC80960482	-6,6	343,75
ZINC86895615	-6,6	179,134
ZINC43384356	-6,6	255,237
ZINC77419817	-6,6	249,182
ZINC80770818	-6,6	308,276
ZINC88213327	-6,6	300,257
ZINC91662519	-6,6	262,229
ZINC92563249	-6,6	257,206
ZINC91640436	-6,6	268,275
ZINC92386432	-6,6	264,219
ZINC65503004	-6,6	190,144
ZINC02787534	-6,6	286,044
ZINC92497179	-6,6	279,214
ZINC73723121	-6,6	329,156
ZINC93503260	-6,6	316,255
ZINC94377100	-6,6	260,229
ZINC93551606	-6,6	254,23
ZINC16379806	-6,6	320,26
ZINC20268586	-6,6	265,635
ZINC37108524	-6,6	240,2
ZINC01038033	-6,6	361,791
ZINC37065230	-6,6	267,223
ZINC04408477	-6,6	330,708
ZINC06002437	-6,6	184,581
ZINC39205338	-6,6	269,199
ZINC55211784	-6,6	321,654
ZINC56483106	-6,6	321,101
ZINC68156229	-6,6	258,196
ZINC47466265	-6,6	352,265
ZINC70005085	-6,6	262,248
ZINC74758389	-6,6	253,241
ZINC93811544	-6,6	296,285
ZINC09399182	-6,6	446,055
ZINC79412601	-6,6	262,248
ZINC86001652	-6,6	214,002
ZINC85752457	-6,6	200,176
ZINC87150683	-6,6	213,129
ZINC86915602	-6,6	201,184
ZINC92750098	-6,6	289,66
ZINC89306109	-6,6	306,258
ZINC91946134	-6,6	239,257
ZINC91404257	-6,6	235,224
ZINC94499595	-6,6	248,309
ZINC93298127	-6,6	259,177
ZINC90886041	-6,6	292,233
ZINC93091478	-6,6	254,251
ZINC93853894	-6,6	342,175
ZINC94852574	-6,6	317,124
ZINC20246829	-6,6	256,18
ZINC22697356	-6,6	383,279
ZINC16689584	-6,6	286,247
ZINC20542457	-6,6	285,265
ZINC00110769	-6,6	219,156
ZINC46398289	-6,6	265,229
ZINC49114897	-6,6	242,238
ZINC05336120	-6,6	243,178
ZINC44888993	-6,6	294,229
ZINC73273806	-6,6	237,602
ZINC74326158	-6,6	258,216
ZINC71498786	-6,6	309,287
ZINC71868081	-6,6	261,24
ZINC75383646	-6,6	316,32
ZINC83794366	-6,6	262,228
ZINC63958486	-6,6	322,283
ZINC77680896	-6,6	306,071
ZINC85710895	-6,6	203,631
ZINC93963260	-6,6	242,193
ZINC06615747	-6,6	400,215
ZINC86159835	-6,6	209,594
ZINC75788843	-6,6	253,174
ZINC85732126	-6,6	251,225
ZINC22863810	-6,6	260,254
ZINC78974233	-6,6	294,226
ZINC93730359	-6,6	264,246
ZINC92239165	-6,6	270,271
ZINC91310108	-6,6	227,156
ZINC01396396	-6,6	257,058
ZINC91368927	-6,6	294,337
ZINC94462486	-6,6	228,213
ZINC91495876	-6,6	308,771
ZINC93393569	-6,6	248,651
ZINC91194153	-6,6	323,719
ZINC93935150	-6,6	206,14
ZINC79963911	-6,6	312,267
ZINC02143136	-6,6	254,028
ZINC91540346	-6,6	296,201
ZINC89522207	-6,6	305,32
ZINC91662521	-6,6	297,254
ZINC94071234	-6,6	219,179
ZINC93874193	-6,6	286,083
ZINC93057376	-6,6	353,68
ZINC11638331	-6,6	182,115
ZINC93333143	-6,6	342,104
ZINC94815023	-6,6	288,266
ZINC93853895	-6,6	342,175
ZINC20600467	-6,6	266,218
ZINC04104576	-6,6	333,633
ZINC00510291	-6,6	276,058
ZINC00136131	-6,6	264,264
ZINC25168373	-6,6	325,078
ZINC46511082	-6,6	189,153
ZINC48671264	-6,6	235,244
ZINC45802139	-6,6	257,188
ZINC67945084	-6,6	213,196
ZINC55414155	-6,6	323,224
ZINC73833777	-6,6	226,192
ZINC80844606	-6,6	235,226
ZINC35503914	-6,6	327,324
ZINC87399704	-6,6	187,157
ZINC89388212	-6,6	243,222
ZINC81348427	-6,6	280,199
ZINC90010256	-6,6	241,207
ZINC77407556	-6,6	284,234
ZINC89371356	-6,6	305,722
ZINC91339314	-6,6	236,64
ZINC91971438	-6,6	270,204
ZINC92574555	-6,6	303,119
ZINC94367117	-6,6	321,526
ZINC79339673	-6,6	338,37
ZINC93475088	-6,6	341,174
ZINC92342684	-6,6	293,239
ZINC93801407	-6,6	224,201
ZINC91187718	-6,6	272,202
ZINC93623411	-6,6	236,23
ZINC93318281	-6,6	287,214
ZINC91662522	-6,6	297,254
ZINC94419135	-6,6	258,196
ZINC92715253	-6,6	247,213
ZINC94815024	-6,6	306,325
ZINC95460818	-6,6	338,238
ZINC93413540	-6,6	350,249
ZINC18090886	-6,6	253,601
ZINC12075165	-6,6	353,259
ZINC36672446	-6,6	274,169
ZINC05333189	-6,6	222,227
ZINC71849908	-6,6	322,711
ZINC60855691	-6,6	328,285
ZINC65509196	-6,6	290,284
ZINC91292888	-6,6	254,202
ZINC71979451	-6,6	304,242
ZINC76070761	-6,6	246,249
ZINC86687804	-6,6	176,177
ZINC66420124	-6,6	295,213
ZINC72054197	-6,6	346,152
ZINC89507336	-6,6	343,06
ZINC06615752	-6,6	355,763
ZINC84663985	-6,6	308,388
ZINC94309203	-6,6	212,187
ZINC91140020	-6,6	282,622
ZINC89777578	-6,6	301,262
ZINC92765142	-6,6	296,079
ZINC91412492	-6,6	309,707
ZINC92862880	-6,6	350,196
ZINC93333145	-6,6	275,267
ZINC92910766	-6,6	273,232
ZINC93503262	-6,6	325,098
ZINC94730755	-6,6	226,174
ZINC93821724	-6,6	277,241
ZINC58436763	-6,6	153,12
ZINC94815025	-6,6	306,325
ZINC93874194	-6,6	230,205
ZINC48424916	-6,6	239,648
ZINC93324674	-6,6	275,226
ZINC01718869	-6,6	208,203
ZINC36617074	-6,6	314,688
ZINC95460819	-6,6	338,238
ZINC71780560	-6,6	251,113
ZINC34570550	-6,6	218,174
ZINC26401530	-6,6	281,207
ZINC48433369	-6,6	275,626
ZINC19880769	-6,6	358,339
ZINC86816616	-6,6	249,648
ZINC29976863	-6,6	258,196
ZINC14504497	-6,6	325,211
ZINC32926874	-6,6	361,387
ZINC00568143	-6,6	176,202
ZINC84329455	-6,6	141,106
ZINC69699722	-6,6	322,283
ZINC72994779	-6,6	333,395
ZINC85671673	-6,6	193,591
ZINC33337053	-6,6	194,126
ZINC86401220	-6,6	165,174
ZINC73448020	-6,6	337,298
ZINC42101890	-6,6	312,268
ZINC86947321	-6,6	218,238
ZINC77166410	-6,6	285,265
ZINC79412605	-6,6	262,248
ZINC90404282	-6,6	252,253
ZINC84110302	-6,6	346,733
ZINC89777579	-6,6	301,262
ZINC91301485	-6,6	233,186
ZINC91292889	-6,6	254,202
ZINC91817112	-6,6	224,201
ZINC91210562	-6,6	233,186
ZINC91971440	-6,6	242,193
ZINC94352505	-6,6	257,229
ZINC93639897	-6,6	190,138
ZINC37065235	-6,6	217,186
ZINC94282303	-6,6	280,286
ZINC93646732	-6,6	334,294
ZINC93623413	-6,6	236,23
ZINC93324675	-6,6	275,226
ZINC00818957	-6,6	208,133
ZINC93052005	-6,6	356,276
ZINC49510662	-6,6	295,297
ZINC05072970	-6,6	234,195
ZINC23457967	-6,6	412,099
ZINC01742274	-6,6	260,165
ZINC00134538	-6,6	185,142
ZINC01935847	-6,6	335,774
ZINC19323106	-6,6	276,21
ZINC67770226	-6,6	309,671
ZINC22697359	-6,6	383,279
ZINC72985795	-6,6	273,634
ZINC75061404	-6,6	339,24
ZINC78051739	-6,6	335,319
ZINC79109342	-6,6	308,097
ZINC75391681	-6,6	253,196
ZINC78354095	-6,6	302,228
ZINC87018512	-6,5	212,188
ZINC67007472	-6,5	283,266
ZINC85972217	-6,5	199,145
ZINC88573295	-6,5	281,678
ZINC91884095	-6,5	274,062
ZINC91509418	-6,5	293,1
ZINC86578542	-6,5	200,176
ZINC33099779	-6,5	300,321
ZINC80823905	-6,5	289,652
ZINC89680963	-6,5	214,183
ZINC91495803	-6,5	249,208
ZINC06138386	-6,5	311,277
ZINC85873394	-6,5	222,227
ZINC75765461	-6,5	309,306
ZINC87188361	-6,5	193,161
ZINC89483353	-6,5	299,205
ZINC78486560	-6,5	275,247
ZINC92696798	-6,5	312,289
ZINC93226580	-6,5	239,147
ZINC78141427	-6,5	298,281
ZINC92173178	-6,5	241,185
ZINC91074054	-6,5	300,277
ZINC90006577	-6,5	313,239
ZINC92223874	-6,5	280,222
ZINC73486902	-6,5	327,686
ZINC23243237	-6,5	268,706
ZINC23763884	-6,5	345,342
ZINC02144431	-6,5	201,185
ZINC36988298	-6,5	183,146
ZINC40554864	-6,5	259,248
ZINC02423053	-6,5	249,251
ZINC70019814	-6,5	301,262
ZINC86929641	-6,5	204,144
ZINC87442524	-6,5	196,128
ZINC81507942	-6,5	242,193
ZINC89306039	-6,5	268,214
ZINC87289887	-6,5	191,169
ZINC88573296	-6,5	281,678
ZINC89873212	-6,5	285,241
ZINC91179557	-6,5	327,279
ZINC91235549	-6,5	273,679
ZINC91289098	-6,5	295,237
ZINC91518262	-6,5	268,276
ZINC92817867	-6,5	293,102
ZINC92166146	-6,5	296,221
ZINC93623374	-6,5	238,246
ZINC94026177	-6,5	227,205
ZINC93821650	-6,5	287,325
ZINC93811473	-6,5	304,241
ZINC93232848	-6,5	287,641
ZINC94637609	-6,5	297,701
ZINC13363658	-6,5	168,111
ZINC02144396	-6,5	235,596
ZINC01752770	-6,5	231,163
ZINC31665271	-6,5	274,645
ZINC29797364	-6,5	369,361
ZINC34651771	-6,5	218,215
ZINC04885418	-6,5	350,246
ZINC35572591	-6,5	289,252
ZINC02182637	-6,5	255,21
ZINC69594813	-6,5	300,277
ZINC69816687	-6,5	257,188
ZINC71780495	-6,5	217,1
ZINC72421625	-6,5	327,279
ZINC81420999	-6,5	233,163
ZINC86767816	-6,5	216,223
ZINC86231341	-6,5	195,157
ZINC89641893	-6,5	332,167
ZINC91149218	-6,5	286,25
ZINC38181162	-6,5	288,266
ZINC91235550	-6,5	312,692
ZINC91346722	-6,5	272,245
ZINC92386363	-6,5	256,197
ZINC92138939	-6,5	287,067
ZINC92815057	-6,5	307,292
ZINC93453479	-6,5	249,208
ZINC12401690	-6,5	406,408
ZINC12977975	-6,5	211,156
ZINC12614191	-6,5	267,27
ZINC20034885	-6,5	149,131
ZINC20181604	-6,5	205,175
ZINC13016782	-6,5	250,219
ZINC06636636	-6,5	272,265
ZINC75252291	-6,5	234,218
ZINC74704038	-6,5	303,325
ZINC72172720	-6,5	269,225
ZINC76913873	-6,5	242,17
ZINC76617928	-6,5	284,19
ZINC79445547	-6,5	187,157
ZINC87120126	-6,5	225,227
ZINC87141515	-6,5	181,15
ZINC89491676	-6,5	216,152
ZINC91859574	-6,5	296,079
ZINC92750046	-6,5	284,705
ZINC92442935	-6,5	256,188
ZINC93197622	-6,5	261,24
ZINC93668684	-6,5	343,137
ZINC94730683	-6,5	222,186
ZINC94552338	-6,5	286,096
ZINC14983042	-6,5	250,018
ZINC95446224	-6,5	248,221
ZINC74910805	-6,5	249,229
ZINC37432126	-6,5	252,184
ZINC37175124	-6,5	235,269
ZINC37084159	-6,5	244,276
ZINC04184281	-6,5	326,273
ZINC38705114	-6,5	396,298
ZINC83259991	-6,5	277,69
ZINC05671461	-6,5	285,648
ZINC91809573	-6,5	317,24
ZINC35077119	-6,5	191,169
ZINC60541886	-6,5	264,199
ZINC62711358	-6,5	225,053
ZINC72234471	-6,5	241,188
ZINC64334223	-6,5	293,309
ZINC79054495	-6,5	273,207
ZINC86706851	-6,5	169,138
ZINC85347654	-6,5	199,189
ZINC86592497	-6,5	227,223
ZINC86637209	-6,5	176,177
ZINC86231342	-6,5	195,157
ZINC90164241	-6,5	226,143
ZINC89629486	-6,5	224,219
ZINC91640369	-6,5	242,196
ZINC92386365	-6,5	244,186
ZINC92696802	-6,5	240,158
ZINC11638270	-6,5	196,122
ZINC94587604	-6,5	239,214
ZINC94359911	-6,5	267,268
ZINC94814954	-6,5	282,303
ZINC94389643	-6,5	237,148
ZINC93874157	-6,5	278,677
ZINC93778936	-6,5	287,258
ZINC94201067	-6,5	300,098
ZINC09308741	-6,5	411,312
ZINC02144266	-6,5	227,226
ZINC00438445	-6,5	184,134
ZINC00492963	-6,5	154,128
ZINC40159442	-6,5	306,075
ZINC50977009	-6,5	225,021
ZINC40623887	-6,5	290,201
ZINC49447636	-6,5	233,163
ZINC04271264	-6,5	316,253
ZINC40554866	-6,5	259,248
ZINC55227771	-6,5	237,154
ZINC71790356	-6,5	194,554
ZINC06074263	-6,5	408,628
ZINC93823220	-6,5	269,196
ZINC73837688	-6,5	349,713
ZINC78615783	-6,5	268,211
ZINC79383109	-6,5	262,23
ZINC87009675	-6,5	204,167
ZINC79332527	-6,5	312,76
ZINC85417448	-6,5	258,193
ZINC78311503	-6,5	290,24
ZINC92972185	-6,5	248,244
ZINC92632274	-6,5	235,226
ZINC91859576	-6,5	296,079
ZINC83687355	-6,5	224,132
ZINC92885102	-6,5	295,213
ZINC80871140	-6,5	282,218
ZINC78748105	-6,5	352,289
ZINC91368866	-6,5	324,705
ZINC92470574	-6,5	311,277
ZINC91460131	-6,5	288,266
ZINC94699549	-6,5	268,252
ZINC95070724	-6,5	249,058
ZINC07023257	-6,5	224,998
ZINC11957278	-6,5	170,15
ZINC37809016	-6,5	215,191
ZINC28047666	-6,5	251,225
ZINC12401693	-6,5	436,478
ZINC05432143	-6,5	245,244
ZINC13111491	-6,5	300,749
ZINC72172723	-6,5	275,226
ZINC81514081	-6,5	214,163
ZINC77419752	-6,5	290,24
ZINC86272399	-6,5	190,161
ZINC86592499	-6,5	227,223
ZINC86159768	-6,5	223,215
ZINC94699550	-6,5	268,252
ZINC83561273	-6,5	277,243
ZINC89702576	-6,5	253,241
ZINC71328725	-6,5	221,24
ZINC94352435	-6,5	236,233
ZINC93973994	-6,5	276,252
ZINC95051068	-6,5	217,166
ZINC35285688	-6,5	215,662
ZINC37270027	-6,5	243,224
ZINC01884684	-6,5	293,363
ZINC39467474	-6,5	278,229
ZINC40542981	-6,5	175,1
ZINC40478758	-6,5	285,265
ZINC02458474	-6,5	277,24
ZINC48609073	-6,5	268,232
ZINC59115722	-6,5	218,238
ZINC46332651	-6,5	278,206
ZINC05249947	-6,5	263,211
ZINC47854196	-6,5	353,297
ZINC89214467	-6,5	315,288
ZINC69533978	-6,5	242,215
ZINC47608363	-6,5	270,204
ZINC77187340	-6,5	345,743
ZINC85618788	-6,5	206,16
ZINC77966886	-6,5	240,219
ZINC86313483	-6,5	187,158
ZINC85873399	-6,5	235,2
ZINC81671927	-6,5	326,295
ZINC87018516	-6,5	280,125
ZINC89702577	-6,5	299,13
ZINC92138944	-6,5	287,067
ZINC92774686	-6,5	332,134
ZINC91626216	-6,5	271,255
ZINC92060854	-6,5	345,055
ZINC93232854	-6,5	263,619
ZINC94154055	-6,5	192,13
ZINC92862812	-6,5	267,628
ZINC92885104	-6,5	295,213
ZINC93778939	-6,5	287,258
ZINC91074061	-6,5	292,233
ZINC95502556	-6,5	278,183
ZINC94784749	-6,5	295,103
ZINC13142544	-6,5	257,255
ZINC19726171	-6,5	149,152
ZINC04266537	-6,5	193,164
ZINC03846769	-6,5	370,345
ZINC86022082	-6,5	178,15
ZINC19531435	-6,5	343,26
ZINC86068455	-6,5	199,152
ZINC49389346	-6,5	255,195
ZINC00244164	-6,5	288,217
ZINC06230576	-6,5	346,414
ZINC94587608	-6,5	260,21
ZINC94425237	-6,5	240,221
ZINC75162581	-6,5	227,2
ZINC69679624	-6,5	227,202
ZINC69438740	-6,5	285,161
ZINC74887112	-6,5	284,21
ZINC75501241	-6,5	319,115
ZINC18202450	-6,5	155,116
ZINC85883843	-6,5	191,145
ZINC80839646	-6,5	261,24
ZINC84188389	-6,5	237,218
ZINC87104012	-6,5	256,203
ZINC90559856	-6,5	285,221
ZINC93542603	-6,5	222,139
ZINC93115338	-6,5	233,189
ZINC93618497	-6,5	288,672
ZINC93598617	-6,5	267,246
ZINC94852510	-6,5	238,208
ZINC94901181	-6,5	289,111
ZINC19726172	-6,5	149,152
ZINC10155526	-6,5	235,609
ZINC80612207	-6,5	300,176
ZINC37265201	-6,5	191,169
ZINC12318437	-6,5	231,213
ZINC04556400	-6,5	353,317
ZINC13596975	-6,5	297,232
ZINC65395093	-6,5	271,255
ZINC65230253	-6,5	325,284
ZINC60611148	-6,5	293,692
ZINC20495830	-6,5	279,235
ZINC95507851	-6,5	306,287
ZINC74449026	-6,5	211,2
ZINC76070695	-6,5	249,296
ZINC72241675	-6,5	343,274
ZINC79383111	-6,5	262,23
ZINC72234476	-6,5	303,236
ZINC76507632	-6,5	284,21
ZINC86905543	-6,5	192,13
ZINC86159771	-6,5	207,215
ZINC83417464	-6,5	302,236
ZINC90451479	-6,5	222,227
ZINC89474719	-6,5	274,236
ZINC89991057	-6,5	308,603
ZINC91859580	-6,5	191,213
ZINC91319527	-6,5	253,216
ZINC93378614	-6,5	291,671
ZINC93963196	-6,5	218,171
ZINC93973997	-6,5	312,306
ZINC94448743	-6,5	275,649
ZINC05716678	-6,5	322,639
ZINC14018468	-6,5	339,081
ZINC80599187	-6,5	210,152
ZINC16247087	-6,5	357,353
ZINC20389888	-6,5	260,191
ZINC22121880	-6,5	150,139
ZINC42783773	-6,5	265,252
ZINC13111487	-6,5	277,307
ZINC71511246	-6,5	191,169
ZINC73847746	-6,5	303,64
ZINC78615787	-6,5	269,17
ZINC87009678	-6,5	192,156
ZINC84583918	-6,5	226,194
ZINC91074064	-6,5	304,265
ZINC90183565	-6,5	263,256
ZINC91817046	-6,5	216,178
ZINC92331335	-6,5	335,096
ZINC94201073	-6,5	261,066
ZINC92524343	-6,5	271,211
ZINC94405590	-6,5	231,193
ZINC95036799	-6,5	218,171
ZINC11957249	-6,5	219,607
ZINC94875012	-6,5	244,253
ZINC93778942	-6,5	288,289
ZINC37095379	-6,5	251,245
ZINC87141524	-6,5	181,15
ZINC05381432	-6,5	218,643
ZINC04620370	-6,5	247,233
ZINC44125580	-6,5	339,673
ZINC01704820	-6,5	241,136
ZINC48737855	-6,5	295,302
ZINC59133254	-6,5	321,228
ZINC71511247	-6,5	191,169
ZINC92331336	-6,5	335,096
ZINC34568531	-6,5	178,127
ZINC46987328	-6,5	257,252
ZINC78762247	-6,5	317,328
ZINC78615788	-6,5	268,211
ZINC85366282	-6,5	311,236
ZINC86895555	-6,5	191,169
ZINC86122481	-6,5	205,172
ZINC89928243	-6,5	254,204
ZINC87110179	-6,5	223,238
ZINC91346731	-6,5	260,234
ZINC91596028	-6,5	341,689
ZINC91761509	-6,5	253,164
ZINC90700042	-6,5	309,284
ZINC94283973	-6,5	240,265
ZINC92442943	-6,5	252,132
ZINC95070730	-6,5	196,212
ZINC93431021	-6,5	227,179
ZINC93745331	-6,5	241,185
ZINC95036800	-6,5	218,171
ZINC93618498	-6,5	288,672
ZINC93915043	-6,5	254,207
ZINC94359918	-6,5	285,263
ZINC94019580	-6,5	231,167
ZINC93778943	-6,5	288,289
ZINC04904328	-6,5	183,092
ZINC31776927	-6,5	189,557
ZINC37175132	-6,5	237,214
ZINC04537910	-6,5	240,128
ZINC37265204	-6,5	179,158
ZINC02873977	-6,5	338,301
ZINC62267740	-6,5	266,216
ZINC40442511	-6,5	178,127
ZINC74887116	-6,5	284,21
ZINC75575155	-6,5	299,29
ZINC55292755	-6,5	248,224
ZINC77766855	-6,5	314,257
ZINC83657405	-6,5	277,307
ZINC86828043	-6,5	197,22
ZINC86905546	-6,5	192,13
ZINC77856283	-6,5	230,182
ZINC86094131	-6,5	176,177
ZINC86749976	-6,5	178,15
ZINC86627253	-6,5	213,172
ZINC87442535	-6,5	226,198
ZINC78329991	-6,5	304,244
ZINC80612210	-6,5	300,176
ZINC92060856	-6,5	246,589
ZINC91884107	-6,5	282,084
ZINC94389651	-6,5	253,215
ZINC92368896	-6,5	214,186
ZINC93821661	-6,5	311,347
ZINC94419073	-6,5	274,262
ZINC94405592	-6,5	259,204
ZINC94492366	-6,5	326,153
ZINC95446233	-6,5	265,703
ZINC92910735	-6,5	274,24
ZINC14140951	-6,5	313,273
ZINC23179871	-6,5	306,24
ZINC79404738	-6,5	332,17
ZINC55211730	-6,5	279,234
ZINC49086370	-6,5	272,266
ZINC07552991	-6,5	366,174
ZINC59115724	-6,5	218,238
ZINC64552036	-6,5	234,171
ZINC04350016	-6,5	393,143
ZINC93955956	-6,5	216,152
ZINC93646669	-6,5	351,159
ZINC02785805	-6,5	360,309
ZINC72980774	-6,5	243,178
ZINC81429886	-6,5	260,232
ZINC86617268	-6,5	208,179
ZINC81671933	-6,5	282,262
ZINC89978789	-6,5	270,248
ZINC52242329	-6,5	342,249
ZINC86474835	-6,5	189,176
ZINC94201076	-6,5	257,078
ZINC91227304	-6,5	307,246
ZINC93974001	-6,5	248,241
ZINC93618499	-6,5	288,672
ZINC93778945	-6,5	288,266
ZINC95070732	-6,5	196,212
ZINC11638279	-6,5	205,174
ZINC17301008	-6,5	323,082
ZINC01749801	-6,5	152,109
ZINC34825331	-6,5	264,226
ZINC92159072	-6,5	230,182
ZINC92679262	-6,5	255,235
ZINC38984675	-6,5	359,21
ZINC06296136	-6,5	215,212
ZINC73136174	-6,5	292,248
ZINC73825709	-6,5	307,292
ZINC74007406	-6,5	275,247
ZINC93623382	-6,5	249,249
ZINC78560932	-6,5	295,281
ZINC87097239	-6,5	243,334
ZINC83606759	-6,5	338,118
ZINC91284143	-6,5	254,271
ZINC88829182	-6,5	306,263
ZINC89826742	-6,5	325,284
ZINC85366285	-6,5	311,236
ZINC67508853	-6,5	302,249
ZINC92052174	-6,5	244,189
ZINC92715227	-6,5	229,197
ZINC93037982	-6,5	252,23
ZINC92958287	-6,5	238,178
ZINC94675853	-6,5	312,056
ZINC93697799	-6,5	254,226
ZINC94580114	-6,5	248,309
ZINC31435200	-6,5	300,277
ZINC11957235	-6,5	215,038
ZINC93823224	-6,5	269,196
ZINC16681761	-6,5	176,154
ZINC19745698	-6,5	304,333
ZINC37108496	-6,5	188,188
ZINC32640889	-6,5	439,245
ZINC87339538	-6,5	183,149
ZINC49475082	-6,5	218,148
ZINC42752789	-6,5	262,184
ZINC45066143	-6,5	230,165
ZINC03832506	-6,5	298,191
ZINC55327683	-6,5	277,218
ZINC91626224	-6,5	255,192
ZINC93908713	-6,5	253,625
ZINC72190434	-6,5	223,143
ZINC94483135	-6,5	285,285
ZINC73775057	-6,5	281,23
ZINC73391601	-6,5	228,169
ZINC84022706	-6,5	281,228
ZINC86679772	-6,5	188,188
ZINC83181525	-6,5	198,164
ZINC76086902	-6,5	313,279
ZINC33581971	-6,5	250,24
ZINC87255203	-6,5	187,18
ZINC89199213	-6,5	237,218
ZINC90411747	-6,5	261,263
ZINC93037983	-6,5	252,23
ZINC93383511	-6,5	247,215
ZINC92004280	-6,5	285,262
ZINC91612406	-6,5	276,202
